"index"	"input_logprob"	"output_logprob"	"shift_freq"	"correct"	"shift"	"shift_level"	"pred"
10140	-41.3882141113281	-22.5001182556152	4	0	5	21	0.362175269571012
10141	-32.3515205383301	-22.5001182556152	4	0	5	21	0.331138811606547
10142	-36.8825607299805	-22.5001220703125	4	0	5	21	0.346537364060624
10143	-42.012622833252	-22.5001220703125	4	0	5	21	0.364366473049667
10144	-40.8679504394531	-22.5001220703125	4	0	5	21	0.360353806048521
10145	-41.2033958435059	-22.5001258850098	4	1	5	21	0.361527674640776
10146	-37.3225135803223	-22.5001258850098	4	0	5	21	0.348050387705085
10147	-39.4193954467773	-22.4998664855957	4	0	5	21	0.355307089677303
10148	-41.3691024780273	-22.4998664855957	4	0	5	21	0.362111594552305
10149	-40.5560455322266	-22.5001335144043	4	1	5	21	0.359263615420529
10150	-40.6317863464355	-22.5001411437988	4	1	5	21	0.359528080471546
10151	-37.7843208312988	-22.4998512268066	4	0	5	21	0.349645474578808
10152	-34.810863494873	-22.5001487731934	4	0	5	21	0.339454123957685
10153	-34.6725730895996	-22.5001487731934	4	0	5	21	0.338983830341378
10154	-38.4513778686523	-22.5001487731934	4	0	5	21	0.351946444381188
10155	-37.1228446960449	-22.4998474121094	4	0	5	21	0.347366897046292
10156	-38.0400695800781	-22.4998435974121	4	0	5	21	0.350528417076536
10157	-37.9025230407715	-22.4998435974121	4	0	5	21	0.350053479168823
10158	-34.1814384460449	-22.5001564025879	4	0	5	21	0.337316070581375
10159	-42.170295715332	-22.5001564025879	4	0	5	21	0.364920241147493
10160	-38.7853050231934	-22.5001564025879	4	0	5	21	0.353102733298809
10161	-43.8577270507812	-22.5001564025879	4	1	5	21	0.370873741939141
10162	-30.4191284179688	-22.5001564025879	4	0	5	21	0.324677257780772
10163	-37.8266067504883	-22.5001602172852	4	1	5	21	0.349787381700127
10164	-40.412052154541	-22.4998359680176	4	0	5	21	0.358764767575333
10165	-36.2579154968262	-22.5001640319824	4	1	5	21	0.344393889616145
10166	-36.6910667419434	-22.4998207092285	4	0	5	21	0.345883623310179
10167	-37.2223663330078	-22.4998207092285	4	0	5	21	0.347709625923032
10168	-40.1349067687988	-22.5001792907715	4	0	5	21	0.35779353200679
10169	-45.1866035461426	-22.4998168945312	4	0	5	21	0.375594607509594
10170	-34.6956024169922	-22.5001831054688	4	0	5	21	0.339061688585087
10171	-39.164176940918	-22.4998092651367	4	0	5	21	0.354421362574904
10172	-36.2491073608398	-22.5001907348633	4	0	5	21	0.344363374471239
10173	-42.4058876037598	-22.4998054504395	4	0	5	21	0.365753639023194
10174	-41.0802040100098	-22.4998016357422	4	1	5	21	0.36110061200316
10175	-40.3725547790527	-22.4997978210449	4	0	5	21	0.358627418879342
10176	-38.5897789001465	-22.5002059936523	4	0	5	21	0.352424774725758
10177	-40.4636726379395	-22.5002059936523	4	0	5	21	0.358940122468697
10178	-38.8881721496582	-22.5002136230469	4	0	5	21	0.353458566157954
10179	-39.3198776245117	-22.5002174377441	4	0	5	21	0.354956742440014
10180	-34.5454597473145	-22.5002174377441	4	0	5	21	0.338550953859444
10181	-43.9401016235352	-22.5002250671387	4	0	5	21	0.371164484405563
10182	-35.7972373962402	-22.5002250671387	4	0	5	21	0.342816726078986
10183	-43.6002502441406	-22.5002250671387	4	0	5	21	0.369961825340488
10184	-42.5623970031738	-22.4997711181641	4	1	5	21	0.366305108449202
10185	-43.1328468322754	-22.4997711181641	4	0	5	21	0.368316423577257
10186	-35.7707557678223	-22.4997673034668	4	0	5	21	0.342732073118362
10187	-38.6386756896973	-22.5002326965332	4	0	5	21	0.35259375450449
10188	-37.5992546081543	-22.5002326965332	4	1	5	21	0.349002344071408
10189	-35.4507751464844	-22.5002326965332	4	0	5	21	0.341633357825049
10190	-40.5096778869629	-22.4997596740723	4	1	5	21	0.359106582515201
10191	-40.1975364685059	-22.4997596740723	4	0	5	21	0.358017377911726
10192	-36.1838417053223	-22.4997596740723	4	0	5	21	0.34414537161608
10193	-37.9257431030273	-22.5002403259277	4	0	5	21	0.350128506585091
10194	-36.1402168273926	-22.5002403259277	4	0	5	21	0.343989833898339
10195	-38.0627288818359	-22.500244140625	4	1	5	21	0.350601504971697
10196	-32.6281051635742	-22.5002479553223	4	0	5	21	0.332067258022199
10197	-37.3299407958984	-22.5002555847168	4	0	5	21	0.348074285421662
10198	-34.9586601257324	-22.5002555847168	4	0	5	21	0.339955734673406
10199	-40.9311408996582	-22.5002555847168	4	0	5	21	0.360573070127463
10200	-39.1087837219238	-30	4	0	5	21	0.263736990773578
10201	-39.4357681274414	-29.9999961853027	4	0	5	21	0.264701481129157
10202	-40.5175552368164	-29.9999961853027	4	0	5	21	0.267908281377602
10203	-39.0823097229004	-30.0000038146973	4	0	5	21	0.263658961780023
10204	-36.6376762390137	-30.0000038146973	4	0	5	21	0.256521644921625
10205	-36.8058128356934	-30.0000076293945	4	0	5	21	0.257008418108137
10206	-35.4935188293457	-29.9999885559082	4	0	5	21	0.253225142851353
10207	-33.4614601135254	-29.9999847412109	4	0	5	21	0.247439610464873
10208	-38.1362609863281	-29.9999847412109	4	1	5	21	0.260882040480779
10209	-41.2744293212891	-29.9999847412109	4	0	5	21	0.270166643235954
10210	-37.6278648376465	-30.0000152587891	4	1	5	21	0.25939714944008
10211	-37.6719932556152	-29.9999809265137	4	0	5	21	0.259526164961315
10212	-37.109058380127	-30.0000190734863	4	0	5	21	0.257887822503641
10213	-39.5437622070312	-30.0000228881836	4	0	5	21	0.265020212112128
10214	-30.2831916809082	-29.9999732971191	4	0	5	21	0.238570205155231
10215	-36.8478927612305	-30.0000267028809	4	1	5	21	0.257130141776292
10216	-40.992259979248	-30.0000267028809	4	0	5	21	0.269322884208552
10217	-25.314453125	-29.9999694824219	4	1	5	21	0.225147101062704
10218	-35.1633644104004	-30.0000305175781	4	0	5	21	0.252278639837821
10219	-41.1207542419434	-29.9999656677246	4	0	5	21	0.269707377958768
10220	-35.7568664550781	-29.9999656677246	4	0	5	21	0.253981687583858
10221	-35.0093765258789	-29.9999656677246	4	0	5	21	0.251838885970667
10222	-31.3945922851562	-30.0000343322754	4	0	5	21	0.241646123044394
10223	-35.0828399658203	-29.9999618530273	4	0	5	21	0.252048989393789
10224	-35.1227760314941	-29.9999618530273	4	0	5	21	0.252163231976771
10225	-29.2055320739746	-30.0000419616699	4	0	5	21	0.235612136846063
10226	-38.7862358093262	-29.9999504089355	4	0	5	21	0.262788386422218
10227	-41.1228446960449	-29.9999504089355	4	0	5	21	0.269713795740895
10228	-37.5021591186523	-29.9999504089355	4	1	5	21	0.259031633619684
10229	-38.2814178466797	-29.9999504089355	4	0	5	21	0.261307294253252
10230	-40.7597541809082	-29.999942779541	4	0	5	21	0.268630206401206
10231	-37.2506141662598	-30.000057220459	4	0	5	21	0.258298645163012
10232	-38.2187423706055	-29.9999389648438	4	0	5	21	0.261123912222798
10233	-39.4688911437988	-29.9999389648438	4	0	5	21	0.26479993698012
10234	-42.380558013916	-29.9999389648438	4	0	5	21	0.273488922606095
10235	-37.2239952087402	-30.0000610351562	4	0	5	21	0.258221239592335
10236	-38.6146278381348	-29.9999351501465	4	1	5	21	0.262284465667194
10237	-37.8298683166504	-29.9999351501465	4	0	5	21	0.259987233389932
10238	-42.0184326171875	-30.0000648498535	4	0	5	21	0.272397222325655
10239	-33.2005462646484	-30.0000648498535	4	0	5	21	0.246702366701153
10240	-32.8356590270996	-30.0000648498535	4	0	5	21	0.245674993339077
10241	-37.8161163330078	-29.9999313354492	4	0	5	21	0.259947135375967
10242	-38.8304786682129	-30.0000686645508	4	0	5	21	0.262917146245309
10243	-39.7922706604004	-30.0000686645508	4	0	5	21	0.265754758812109
10244	-36.6236915588379	-30.000072479248	4	0	5	21	0.256480437605054
10245	-37.186954498291	-30.000072479248	4	0	5	21	0.258113486893942
10246	-34.6897735595703	-29.9999237060547	4	0	5	21	0.250926808670988
10247	-37.4386940002441	-30.0000801086426	4	0	5	21	0.258845452154335
10248	-32.8468475341797	-30.0000801086426	4	0	5	21	0.245706292012186
10249	-38.1421394348145	-30.0000801086426	4	0	5	21	0.260898193298076
10250	-34.6458702087402	-29.9999160766602	4	0	5	21	0.25080170972891
10251	-38.6591453552246	-30.0000839233398	4	0	5	21	0.262413537418034
10252	-44.3129386901855	-29.9999084472656	4	0	5	21	0.279353034902033
10253	-37.3913116455078	-29.9999046325684	4	0	5	21	0.258709475038348
10254	-37.7211265563965	-29.9999046325684	4	1	5	21	0.259670277770893
10255	-42.3649291992188	-29.9999046325684	4	0	5	21	0.273442198951514
10256	-33.368579864502	-30.0000953674316	4	0	5	21	0.247176128535605
10257	-38.0645790100098	-29.9999008178711	4	0	5	21	0.260673309686518
10258	-35.4919586181641	-30.0001029968262	4	0	5	21	0.253219437026907
10259	-36.7445220947266	-30.0001029968262	4	0	5	21	0.256829855700493
10260	-37.4106903076172	-30.0001068115234	4	0	5	21	0.258763660799604
10261	-36.2151985168457	-30.0001068115234	4	0	5	21	0.255299978878269
10262	-39.3459854125977	-30.0001068115234	4	0	5	21	0.2644352176376
10263	-34.4423522949219	-29.9998893737793	4	0	5	21	0.250222252174044
10264	-42.1985015869141	-29.9998893737793	4	0	5	21	0.272941008464603
10265	-38.518482208252	-29.9998893737793	4	0	5	21	0.262002818735183
10266	-39.6502304077148	-30.0001106262207	4	0	5	21	0.265333999612373
10267	-38.7975921630859	-30.0001106262207	4	0	5	21	0.262820003375409
10268	-40.5403747558594	-30.0001106262207	4	0	5	21	0.267974915682138
10269	-39.8107070922852	-29.999885559082	4	0	5	21	0.265811373283832
10270	-38.8740730285645	-30.000114440918	4	1	5	21	0.26304483763007
10271	-38.0603485107422	-30.000114440918	4	0	5	21	0.260658600985069
10272	-38.2637481689453	-30.000114440918	4	0	5	21	0.261253752070845
10273	-33.9763565063477	-30.0001182556152	4	0	5	21	0.24889574850305
10274	-41.5255661010742	-30.0001182556152	4	0	5	21	0.270917088186419
10275	-41.8339881896973	-30.0001182556152	4	0	5	21	0.271842346888719
10276	-35.2023773193359	-29.9998741149902	4	1	5	21	0.252391985331353
10277	-39.2815170288086	-29.999870300293	4	0	5	21	0.264247623287938
10278	-38.8043518066406	-30.000129699707	4	0	5	21	0.262839663763998
10279	-37.8797569274902	-30.0001335144043	4	1	5	21	0.260130714404191
10280	-36.1535720825195	-30.0001335144043	4	0	5	21	0.255121969385211
10281	-35.8208465576172	-30.0001335144043	4	0	5	21	0.254163846795698
10282	-44.308422088623	-30.0001373291016	4	0	5	21	0.2793366220758
10283	-41.0086364746094	-29.9998588562012	4	0	5	21	0.26937365828874
10284	-36.2691307067871	-30.0001411437988	4	0	5	21	0.255455206772514
10285	-39.7758026123047	-29.9998512268066	4	1	5	21	0.265708418758802
10286	-40.3114318847656	-29.9998512268066	4	0	5	21	0.267296975856982
10287	-29.5755996704102	-29.9998435974121	4	0	5	21	0.236626861215433
10288	-41.7714614868164	-29.9998435974121	4	0	5	21	0.271657695966285
10289	-29.4423332214355	-30.0001564025879	4	0	5	21	0.236258623305907
10290	-40.0412979125977	-30.0001564025879	4	0	5	21	0.266491675812753
10291	-42.4499549865723	-29.9998397827148	4	0	5	21	0.273699292795761
10292	-33.571590423584	-30.0001602172852	4	0	5	21	0.24774902435562
10293	-42.1802062988281	-30.0001602172852	4	0	5	21	0.272882875664828
10294	-35.1030311584473	-29.9998359680176	4	0	5	21	0.252108093343112
10295	-36.8451919555664	-29.9998359680176	4	1	5	21	0.257124384759652
10296	-40.0187721252441	-29.9998359680176	4	0	5	21	0.266428434518504
10297	-35.19921875	-29.9998359680176	4	0	5	21	0.252383352083487
10298	-36.0677452087402	-29.9998359680176	4	0	5	21	0.254877804204585
10299	-40.3791313171387	-30.0001640319824	4	0	5	21	0.267494703785604
10300	-39.543155670166	-37.5001182556152	4	0	5	21	0.190590969008839
10301	-31.4425506591797	-37.5001487731934	4	0	5	21	0.172347881441215
10302	-37.9653816223145	-37.5002288818359	4	0	5	21	0.186924547757362
10303	-33.5518493652344	-37.5003623962402	4	0	5	21	0.176958988289219
10304	-39.4208564758301	-37.5003967285156	4	0	5	21	0.190302453381933
10305	-35.3318901062012	-37.5004463195801	4	0	5	21	0.180926013499457
10306	-42.053955078125	-37.4994735717773	4	0	5	21	0.196542656354556
10307	-35.7457122802734	-37.4993553161621	4	0	5	21	0.1818675172842
10308	-39.0952758789062	-37.5007133483887	4	1	5	21	0.189539713136048
10309	-38.4335136413574	-37.4992485046387	4	1	5	21	0.188014908308049
10310	-39.6268272399902	-37.4992179870605	4	0	5	21	0.190794776779087
10311	-31.1971054077148	-37.5009918212891	4	0	5	21	0.171810526206919
10312	-38.6811599731445	-37.4989204406738	4	1	5	21	0.188592036367456
10313	-41.2408447265625	-37.4988975524902	4	0	5	21	0.194606988192369
10314	-42.9105529785156	-37.5011177062988	4	0	5	21	0.198588162996605
10315	-33.8532104492188	-37.5011215209961	4	1	5	21	0.177619589764873
10316	-35.8489418029785	-37.4988212585449	4	0	5	21	0.182105188269078
10317	-40.329647064209	-37.5011825561523	4	0	5	21	0.192429159046984
10318	-34.9751243591309	-37.4987716674805	4	0	5	21	0.180139316727237
10319	-40.2198715209961	-37.4987144470215	4	1	5	21	0.192192242673673
10320	-38.9679565429688	-37.5014152526855	4	1	5	21	0.189237039496602
10321	-36.9283638000488	-37.4984855651855	4	0	5	21	0.184559985804889
10322	-41.8814888000488	-37.498477935791	4	0	5	21	0.196138700565262
10323	-36.3254318237305	-37.501522064209	4	0	5	21	0.183161449720573
10324	-38.2991142272949	-37.5015449523926	4	0	5	21	0.187683914771141
10325	-36.6164817810059	-37.5016098022461	4	0	5	21	0.18382228515269
10326	-36.3157577514648	-37.4983863830566	4	0	5	21	0.183166145286488
10327	-39.3360939025879	-37.5016212463379	4	0	5	21	0.190093663186781
10328	-36.7582244873047	-37.4983100891113	4	1	5	21	0.184173315662871
10329	-40.9871025085449	-37.4982719421387	4	0	5	21	0.194009865193148
10330	-38.9594192504883	-37.4982719421387	4	0	5	21	0.18924456746523
10331	-39.8868370056152	-37.4981651306152	4	0	5	21	0.191413829928905
10332	-36.7360954284668	-37.5018539428711	4	0	5	21	0.184092629914199
10333	-36.0078010559082	-37.4981155395508	4	0	5	21	0.182470425834959
10334	-29.5532493591309	-37.5019035339355	4	0	5	21	0.168283459517465
10335	-35.5622787475586	-37.4980659484863	4	0	5	21	0.1814646728395
10336	-34.0783996582031	-37.501953125	4	0	5	21	0.178112280278102
10337	-40.662296295166	-37.5019569396973	4	0	5	21	0.19320780965997
10338	-41.0481376647949	-37.5019874572754	4	1	5	21	0.19412168104579
10339	-34.1515884399414	-37.5020751953125	4	0	5	21	0.178273873597379
10340	-35.9326477050781	-37.5021171569824	4	1	5	21	0.182266506426716
10341	-39.1577835083008	-37.4978294372559	4	0	5	21	0.189710623888278
10342	-39.0190925598145	-37.5021858215332	4	0	5	21	0.189349380603204
10343	-36.8693580627441	-37.4977684020996	4	0	5	21	0.184431423084566
10344	-36.1139678955078	-37.5022621154785	4	0	5	21	0.182675654395606
10345	-36.6578178405762	-37.4977340698242	4	0	5	21	0.1839494486864
10346	-37.7242698669434	-37.4977073669434	4	0	5	21	0.186390934617944
10347	-31.591625213623	-37.4975929260254	4	0	5	21	0.172691490206464
10348	-27.822437286377	-37.5024223327637	4	0	5	21	0.164635939973379
10349	-37.9061241149902	-37.4975395202637	4	0	5	21	0.186811156703166
10350	-39.6838111877441	-37.5025596618652	4	0	5	21	0.190898965574908
10351	-37.2159156799316	-37.4973793029785	4	0	5	21	0.185226951395499
10352	-35.2414207458496	-37.4972534179688	4	0	5	21	0.180749557348592
10353	-39.7945785522461	-37.4972152709961	4	0	5	21	0.191205625985388
10354	-38.956859588623	-37.5027885437012	4	0	5	21	0.18919924010151
10355	-36.9854316711426	-37.5028038024902	4	0	5	21	0.18465338483416
10356	-37.6426048278809	-37.5028648376465	4	0	5	21	0.186158713174527
10357	-34.4748306274414	-37.4970970153809	4	0	5	21	0.179035002597179
10358	-39.6623077392578	-37.4970664978027	4	0	5	21	0.190896780683152
10359	-32.9665031433105	-37.4970664978027	4	0	5	21	0.175696375631204
10360	-36.3083877563477	-37.4970626831055	4	1	5	21	0.183160668081516
10361	-32.7819671630859	-37.4970550537109	4	1	5	21	0.175291356776847
10362	-35.5503463745117	-37.5029525756836	4	0	5	21	0.181396553054162
10363	-39.2499580383301	-37.5029563903809	4	0	5	21	0.189880876422952
10364	-34.9890251159668	-37.4969749450684	4	1	5	21	0.180185545689045
10365	-40.4294242858887	-37.4969749450684	4	0	5	21	0.192701702136638
10366	-34.373405456543	-37.4969139099121	4	0	5	21	0.17881046527248
10367	-35.8888206481934	-37.5030937194824	4	0	5	21	0.182159155157583
10368	-43.5553855895996	-37.4967765808105	4	1	5	21	0.20018926874712
10369	-40.8354682922363	-37.5034713745117	4	0	5	21	0.193604252679804
10370	-41.3797073364258	-37.5035438537598	4	0	5	21	0.194895985426292
10371	-37.8981513977051	-37.5036582946777	4	0	5	21	0.186739979613794
10372	-34.6708106994629	-37.4962882995605	4	0	5	21	0.179479218957597
10373	-42.8572082519531	-37.4962882995605	4	0	5	21	0.198503038933005
10374	-35.0546836853027	-37.5038032531738	4	0	5	21	0.180275406246402
10375	-39.0143661499023	-37.5038642883301	4	0	5	21	0.189323736861739
10376	-37.2247276306152	-37.5038795471191	4	0	5	21	0.185191393718491
10377	-41.9252700805664	-37.4961051940918	4	0	5	21	0.19626471681301
10378	-42.9596176147461	-37.5039138793945	4	1	5	21	0.198681367735052
10379	-42.4659156799316	-37.5039443969727	4	0	5	21	0.197491261398097
10380	-38.1765480041504	-37.5039939880371	4	1	5	21	0.187379385009619
10381	-37.0429573059082	-37.4960021972656	4	0	5	21	0.184843043132106
10382	-37.0647888183594	-37.5040321350098	4	1	5	21	0.184824208254533
10383	-40.0654678344727	-37.4959373474121	4	0	5	21	0.191853269556481
10384	-36.7686920166016	-37.5041160583496	4	0	5	21	0.184147614329756
10385	-36.6626205444336	-37.4958648681641	4	0	5	21	0.183976330384614
10386	-44.4518775939941	-37.495849609375	4	1	5	21	0.202384432719604
10387	-38.0730018615723	-37.4958381652832	4	1	5	21	0.187210790243476
10388	-38.5948143005371	-37.5041618347168	4	0	5	21	0.188346122233175
10389	-38.4381217956543	-37.5042114257812	4	1	5	21	0.187982536074691
10390	-32.1844291687012	-37.495777130127	4	0	5	21	0.173995059986411
10391	-37.2167739868164	-37.5042381286621	4	0	5	21	0.185170111594336
10392	-38.4490699768066	-37.4956321716309	4	0	5	21	0.188082317184398
10393	-40.7132263183594	-37.4956016540527	4	0	5	21	0.193384604500012
10394	-38.7008056640625	-37.4955787658691	4	0	5	21	0.18866671233732
10395	-40.9384269714355	-37.5045433044434	4	0	5	21	0.193838726150473
10396	-36.4335021972656	-37.5046157836914	4	1	5	21	0.183380563769043
10397	-36.425838470459	-37.5046577453613	4	1	5	21	0.183362795260077
10398	-41.8785552978516	-37.5046653747559	4	0	5	21	0.196076262763561
10399	-38.9374809265137	-37.4952697753906	4	1	5	21	0.189219670971804
10400	-28.9904823303223	-44.995792388916	4	0	5	21	0.115867858015408
10401	-35.1591987609863	-45.0064735412598	4	0	5	21	0.125738850360009
10402	-36.3305358886719	-44.9913787841797	4	0	5	21	0.127801029977958
10403	-35.7450103759766	-44.9795150756836	4	1	5	21	0.126888730206661
10404	-32.828685760498	-45.0754814147949	4	1	5	21	0.121484055544217
10405	-34.823429107666	-44.91748046875	4	0	5	21	0.125734674489131
10406	-45.6397972106934	-45.0995063781738	4	0	5	21	0.143631792194395
10407	-40.9327430725098	-44.8973350524902	4	0	5	21	0.136416768072728
10408	-33.3821411132812	-44.8853874206543	4	0	5	21	0.123547846549874
10409	-34.5940780639648	-45.1260871887207	4	0	5	21	0.12405894836136
10410	-39.4846458435059	-44.838695526123	4	0	5	21	0.134235840820444
10411	-39.2723350524902	-45.177417755127	4	0	5	21	0.131646290573531
10412	-40.2808876037598	-45.2041015625	4	0	5	21	0.133230212267479
10413	-31.7771835327148	-45.2081489562988	4	0	5	21	0.118999175766084
10414	-36.2980613708496	-44.7914962768555	4	1	5	21	0.129016912215546
10415	-34.2926864624023	-45.2191886901855	4	0	5	21	0.122991188422795
10416	-36.5802307128906	-44.7674598693848	4	1	5	21	0.129652771215706
10417	-35.4644012451172	-45.2347145080566	4	0	5	21	0.124825194244008
10418	-37.7561645507812	-44.7631454467773	4	0	5	21	0.131707383590825
10419	-45.0474128723145	-45.2464942932129	4	0	5	21	0.14151222638854
10420	-37.2666854858398	-44.7311210632324	4	1	5	21	0.131067509150419
10421	-28.3964653015137	-44.7194862365723	4	1	5	21	0.116554588302493
10422	-33.7177925109863	-44.7134475708008	4	1	5	21	0.12516612672722
10423	-38.7182350158691	-44.6930313110352	4	0	5	21	0.133846786738212
10424	-36.2565994262695	-44.6911354064941	4	0	5	21	0.129588057013274
10425	-37.4460487365723	-44.6508369445801	4	0	5	21	0.131899162063046
10426	-36.7800102233887	-44.6302299499512	4	0	5	21	0.130879535758669
10427	-31.0481338500977	-45.3879776000977	4	0	5	21	0.116786418329619
10428	-35.7086715698242	-44.6093330383301	4	0	5	21	0.129175181917151
10429	-36.8239860534668	-44.6045341491699	4	1	5	21	0.131121688123474
10430	-36.9345283508301	-45.4109535217285	4	0	5	21	0.126174149011169
10431	-41.6455116271973	-45.411563873291	4	1	5	21	0.134263277097974
10432	-41.3203163146973	-44.5632820129395	4	0	5	21	0.139372005283239
10433	-39.7081871032715	-44.5413780212402	4	0	5	21	0.136610723336749
10434	-37.6368103027344	-44.5095863342285	4	0	5	21	0.133154505285419
10435	-36.5006446838379	-44.5008506774902	4	0	5	21	0.131233974855447
10436	-42.0051307678223	-45.5066452026367	4	0	5	21	0.134269544255988
10437	-32.5035820007324	-44.4931488037109	4	0	5	21	0.124520932758676
10438	-39.7735137939453	-44.485179901123	4	1	5	21	0.137104981965712
10439	-37.1592750549316	-44.4849395751953	4	0	5	21	0.132481322051438
10440	-46.8664093017578	-44.4423332214355	4	0	5	21	0.150651653824191
10441	-37.9538688659668	-45.5618553161621	4	0	5	21	0.126935937691462
10442	-37.3234596252441	-44.4358406066895	4	0	5	21	0.133089402160025
10443	-39.0271492004395	-45.5736885070801	4	1	5	21	0.128676138318317
10444	-35.4882736206055	-45.5900535583496	4	0	5	21	0.122675288695307
10445	-36.771053314209	-44.4091835021973	4	0	5	21	0.13229916492838
10446	-37.6162223815918	-44.4082489013672	4	0	5	21	0.133784279156537
10447	-39.105052947998	-44.4031066894531	4	0	5	21	0.136458100001886
10448	-44.6254806518555	-45.6232376098633	4	0	5	21	0.138167640816014
10449	-38.6349601745605	-44.360523223877	4	0	5	21	0.135903713147383
10450	-39.0890693664551	-45.6440010070801	4	0	5	21	0.128333952923417
10451	-40.9278945922852	-45.6442031860352	4	0	5	21	0.131485973440863
10452	-35.5256195068359	-44.3495063781738	4	1	5	21	0.130529384752328
10453	-38.5213432312012	-44.3198890686035	4	0	5	21	0.135972415476195
10454	-38.7470016479492	-44.319034576416	4	0	5	21	0.136380860342838
10455	-38.5010147094727	-44.3094863891602	4	1	5	21	0.136005622346486
10456	-37.1440582275391	-44.3004417419434	4	1	5	21	0.133663988927083
10457	-38.4655609130859	-44.2996559143066	4	0	5	21	0.136008046768407
10458	-35.8020515441895	-44.2967224121094	4	0	5	21	0.131347899509356
10459	-39.1559219360352	-44.2958450317383	4	1	5	21	0.137269192542321
10460	-36.9425430297852	-44.2896957397461	4	0	5	21	0.133380906732973
10461	-41.0759620666504	-45.7160797119141	4	0	5	21	0.131276299870076
10462	-37.7501640319824	-44.2640953063965	4	1	5	21	0.134973358390806
10463	-33.7432861328125	-44.263843536377	4	0	5	21	0.128033343823503
10464	-36.8990364074707	-44.2607040405273	4	0	5	21	0.133495050562815
10465	-34.1435737609863	-45.7442893981934	4	0	5	21	0.119570784813319
10466	-36.3695182800293	-44.2294845581055	4	1	5	21	0.132772589834915
10467	-41.1014213562012	-44.2178153991699	4	0	5	21	0.141339531364177
10468	-40.2361640930176	-44.2104797363281	4	0	5	21	0.139803936877788
10469	-37.0627899169922	-44.1908874511719	4	0	5	21	0.134243050903298
10470	-34.612735748291	-44.1802139282227	4	1	5	21	0.130049888167223
10471	-37.4661521911621	-45.824779510498	4	0	5	21	0.12448093050693
10472	-33.8797340393066	-44.170295715332	4	0	5	21	0.128860103678821
10473	-33.9349822998047	-45.8333625793457	4	0	5	21	0.118707558081803
10474	-41.0458030700684	-44.1615715026855	4	0	5	21	0.14162518606778
10475	-35.2813682556152	-44.1599388122559	4	0	5	21	0.13133327454456
10476	-34.2859001159668	-44.1417083740234	4	0	5	21	0.129736711258478
10477	-37.0378570556641	-44.1334228515625	4	0	5	21	0.134578897690757
10478	-39.190486907959	-44.1321258544922	4	0	5	21	0.13843704527033
10479	-38.4028854370117	-44.1282806396484	4	0	5	21	0.137043797295599
10480	-37.0873069763184	-44.1145401000977	4	0	5	21	0.134791370796333
10481	-41.4951400756836	-45.8897590637207	4	0	5	21	0.130876740808505
10482	-35.9877777099609	-44.107780456543	4	0	5	21	0.132901958114204
10483	-38.8677444458008	-45.9096794128418	4	1	5	21	0.126283859110878
10484	-42.1330299377441	-44.0600357055664	4	0	5	21	0.144353442077896
10485	-35.6951026916504	-44.0582618713379	4	0	5	21	0.132714580702263
10486	-41.1291694641113	-44.0456886291504	4	0	5	21	0.142582040877639
10487	-35.8747749328613	-44.0413551330566	4	0	5	21	0.133139482246448
10488	-39.2161483764648	-44.0378456115723	4	0	5	21	0.139123808383144
10489	-35.4722747802734	-44.0358581542969	4	0	5	21	0.132472155520288
10490	-37.401798248291	-44.0332374572754	4	0	5	21	0.135890305819807
10491	-35.6355438232422	-44.0295448303223	4	0	5	21	0.132798394629089
10492	-40.9108085632324	-45.9836730957031	4	0	5	21	0.12926982521862
10493	-38.0037231445312	-45.9885292053223	4	0	5	21	0.124355900517601
10494	-34.5825119018555	-43.9933280944824	4	0	5	21	0.131203644363055
10495	-36.1836395263672	-43.9923057556152	4	0	5	21	0.134004317875543
10496	-35.5806007385254	-46.0084609985352	4	0	5	21	0.120287770374038
10497	-31.7578468322754	-43.9888801574707	4	0	5	21	0.126423219370935
10498	-34.0904083251953	-43.980785369873	4	0	5	21	0.130435733133324
10499	-39.4972152709961	-43.9632987976074	4	1	5	21	0.140144941325984
10500	-35.8754234313965	-14.9972724914551	2	0	4	22	0.523524596017433
10501	-40.5264282226562	-14.9969806671143	2	0	4	22	0.541094336196647
10502	-39.9648170471191	-14.9965553283691	2	1	4	22	0.538983827748182
10503	-34.5031661987305	-15.007698059082	2	0	4	22	0.518180941868363
10504	-39.8777732849121	-14.9917259216309	2	0	4	22	0.538723850211478
10505	-35.4255485534668	-14.9894962310791	2	0	4	22	0.521931987990615
10506	-32.9451866149902	-15.0106201171875	2	0	4	22	0.512235642952879
10507	-31.4104843139648	-15.0106201171875	2	0	4	22	0.506416654357668
10508	-32.7048606872559	-14.9893569946289	2	0	4	22	0.511626464790129
10509	-39.0767211914062	-14.9862174987793	2	0	4	22	0.535780165932938
10510	-42.6301383972168	-14.9854125976562	2	0	4	22	0.549171423216187
10511	-37.9425086975098	-15.0153274536133	2	1	4	22	0.531085769736129
10512	-32.1847534179688	-15.0165519714355	2	0	4	22	0.509268467513308
10513	-35.7546844482422	-14.9828948974609	2	0	4	22	0.523271413256657
10514	-41.7551612854004	-15.0181541442871	2	0	4	22	0.545421472267361
10515	-35.3716239929199	-15.0203704833984	2	1	4	22	0.521290113975793
10516	-44.4197044372559	-14.9788970947266	2	0	4	22	0.555975561257365
10517	-38.6642723083496	-15.0222206115723	2	0	4	22	0.533714395688749
